7105	5000	10	60	0.001	33.0
3189	5000	10	60	0.001	62.0
13594	5000	10	60	0.001	56.4
4	5000	10	60	0.001	28.0
Media:5000	10	60	0.001	47.58
1234	5000	10	60	1.0E-4	29.0
242359	5000	10	60	1.0E-4	24.0
986	5000	10	60	1.0E-4	43.6
5437	5000	10	60	1.0E-4	26.8
72463	5000	10	60	1.0E-4	37.2
97856	5000	10	60	1.0E-4	41.0
7105	5000	10	60	1.0E-4	37.8
3189	5000	10	60	1.0E-4	47.2
13594	5000	10	60	1.0E-4	56.8
4	5000	10	60	1.0E-4	25.2
Media:5000	10	60	1.0E-4	36.86
1234	5000	10	60	1.0E-5	27.2
242359	5000	10	60	1.0E-5	28.6
986	5000	10	60	1.0E-5	40.8
5437	5000	10	60	1.0E-5	24.4
72463	5000	10	60	1.0E-5	33.8
97856	5000	10	60	1.0E-5	37.2
7105	5000	10	60	1.0E-5	25.6
3189	5000	10	60	1.0E-5	44.8
13594	5000	10	60	1.0E-5	56.0
4	5000	10	60	1.0E-5	22.6
Media:5000	10	60	1.0E-5	34.1
1234	5000	10	70	0.1	66.6
242359	5000	10	70	0.1	85.4
986	5000	10	70	0.1	47.4
5437	5000	10	70	0.1	90.0
72463	5000	10	70	0.1	54.4
97856	5000	10	70	0.1	71.8
7105	5000	10	70	0.1	68.0
3189	5000	10	70	0.1	86.6
13594	5000	10	70	0.1	69.0
4	5000	10	70	0.1	54.4
Media:5000	10	70	0.1	69.35999999999999
1234	5000	10	70	0.01	57.8
242359	5000	10	70	0.01	79.0
986	5000	10	70	0.01	39.6
5437	5000	10	70	0.01	78.4
72463	5000	10	70	0.01	41.2
97856	5000	10	70	0.01	60.6
7105	5000	10	70	0.01	57.2
3189	5000	10	70	0.01	68.8
13594	5000	10	70	0.01	57.0
4	5000	10	70	0.01	44.8
Media:5000	10	70	0.01	58.44
1234	5000	10	70	0.001	33.8
242359	5000	10	70	0.001	60.6
986	5000	10	70	0.001	41.2
5437	5000	10	70	0.001	59.0
72463	5000	10	70	0.001	36.2
97856	5000	10	70	0.001	48.8
7105	5000	10	70	0.001	38.0
3189	5000	10	70	0.001	49.6
13594	5000	10	70	0.001	55.0
4	5000	10	70	0.001	30.8
Media:5000	10	70	0.001	45.300000000000004
1234	5000	10	70	1.0E-4	28.4
242359	5000	10	70	1.0E-4	30.6
986	5000	10	70	1.0E-4	41.6
5437	5000	10	70	1.0E-4	29.4
72463	5000	10	70	1.0E-4	36.2
97856	5000	10	70	1.0E-4	41.0
7105	5000	10	70	1.0E-4	33.6
3189	5000	10	70	1.0E-4	47.2
13594	5000	10	70	1.0E-4	57.0
4	5000	10	70	1.0E-4	23.8
Media:5000	10	70	1.0E-4	36.88
1234	5000	10	70	1.0E-5	29.4
242359	5000	10	70	1.0E-5	32.8
986	5000	10	70	1.0E-5	37.6
5437	5000	10	70	1.0E-5	33.0
72463	5000	10	70	1.0E-5	38.4
97856	5000	10	70	1.0E-5	37.6
7105	5000	10	70	1.0E-5	27.0
3189	5000	10	70	1.0E-5	45.2
13594	5000	10	70	1.0E-5	55.6
4	5000	10	70	1.0E-5	25.4
Media:5000	10	70	1.0E-5	36.2
1234	5000	20	1	0.1	71.2
242359	5000	20	1	0.1	91.0
986	5000	20	1	0.1	54.0
5437	5000	20	1	0.1	103.6
72463	5000	20	1	0.1	57.0
97856	5000	20	1	0.1	85.0
7105	5000	20	1	0.1	72.0
3189	5000	20	1	0.1	95.4
13594	5000	20	1	0.1	81.0
4	5000	20	1	0.1	59.2
Media:5000	20	1	0.1	76.94
1234	5000	20	1	0.01	71.6
242359	5000	20	1	0.01	91.0
986	5000	20	1	0.01	54.0
5437	5000	20	1	0.01	101.8
72463	5000	20	1	0.01	58.0
97856	5000	20	1	0.01	84.8
7105	5000	20	1	0.01	72.0
3189	5000	20	1	0.01	96.0
13594	5000	20	1	0.01	81.0
4	5000	20	1	0.01	60.0
Media:5000	20	1	0.01	77.02000000000001
1234	5000	20	1	0.001	71.6
242359	5000	20	1	0.001	91.0
986	5000	20	1	0.001	53.6
5437	5000	20	1	0.001	101.4
72463	5000	20	1	0.001	57.8
97856	5000	20	1	0.001	83.8
7105	5000	20	1	0.001	70.8
3189	5000	20	1	0.001	95.4
13594	5000	20	1	0.001	81.0
4	5000	20	1	0.001	59.0
Media:5000	20	1	0.001	76.53999999999999
1234	5000	20	1	1.0E-4	71.2
242359	5000	20	1	1.0E-4	89.6
986	5000	20	1	1.0E-4	54.0
5437	5000	20	1	1.0E-4	101.8
72463	5000	20	1	1.0E-4	57.4
97856	5000	20	1	1.0E-4	85.0
7105	5000	20	1	1.0E-4	71.4
3189	5000	20	1	1.0E-4	96.0
13594	5000	20	1	1.0E-4	81.0
4	5000	20	1	1.0E-4	60.0
Media:5000	20	1	1.0E-4	76.74
1234	5000	20	1	1.0E-5	71.6
242359	5000	20	1	1.0E-5	90.2
986	5000	20	1	1.0E-5	53.8
5437	5000	20	1	1.0E-5	100.8
72463	5000	20	1	1.0E-5	58.0
97856	5000	20	1	1.0E-5	85.4
7105	5000	20	1	1.0E-5	71.4
3189	5000	20	1	1.0E-5	95.6
13594	5000	20	1	1.0E-5	81.0
4	5000	20	1	1.0E-5	59.8
Media:5000	20	1	1.0E-5	76.76
1234	5000	20	2	0.1	71.6
242359	5000	20	2	0.1	90.2
986	5000	20	2	0.1	54.0
5437	5000	20	2	0.1	100.0
72463	5000	20	2	0.1	58.0
97856	5000	20	2	0.1	85.6
7105	5000	20	2	0.1	71.6
3189	5000	20	2	0.1	95.4
13594	5000	20	2	0.1	81.0
4	5000	20	2	0.1	60.0
Media:5000	20	2	0.1	76.74
1234	5000	20	2	0.01	70.8
242359	5000	20	2	0.01	88.6
986	5000	20	2	0.01	54.0
5437	5000	20	2	0.01	102.0
72463	5000	20	2	0.01	57.8
97856	5000	20	2	0.01	85.6
7105	5000	20	2	0.01	70.8
3189	5000	20	2	0.01	96.0
13594	5000	20	2	0.01	81.0
4	5000	20	2	0.01	59.0
Media:5000	20	2	0.01	76.55999999999999
1234	5000	20	2	0.001	70.6
242359	5000	20	2	0.001	88.6
986	5000	20	2	0.001	51.2
5437	5000	20	2	0.001	101.0
72463	5000	20	2	0.001	56.2
97856	5000	20	2	0.001	86.0
7105	5000	20	2	0.001	70.4
3189	5000	20	2	0.001	95.0
13594	5000	20	2	0.001	80.2
4	5000	20	2	0.001	58.6
Media:5000	20	2	0.001	75.78
1234	5000	20	2	1.0E-4	69.4
242359	5000	20	2	1.0E-4	89.2
986	5000	20	2	1.0E-4	52.2
5437	5000	20	2	1.0E-4	96.4
72463	5000	20	2	1.0E-4	55.6
97856	5000	20	2	1.0E-4	83.0
7105	5000	20	2	1.0E-4	69.2
3189	5000	20	2	1.0E-4	93.4
13594	5000	20	2	1.0E-4	80.0
4	5000	20	2	1.0E-4	56.2
Media:5000	20	2	1.0E-4	74.46000000000001
1234	5000	20	2	1.0E-5	67.8
242359	5000	20	2	1.0E-5	87.6
986	5000	20	2	1.0E-5	52.8
5437	5000	20	2	1.0E-5	96.0
72463	5000	20	2	1.0E-5	53.6
97856	5000	20	2	1.0E-5	83.2
7105	5000	20	2	1.0E-5	67.4
3189	5000	20	2	1.0E-5	94.6
13594	5000	20	2	1.0E-5	78.8
4	5000	20	2	1.0E-5	55.2
Media:5000	20	2	1.0E-5	73.7
1234	5000	20	3	0.1	71.6
242359	5000	20	3	0.1	88.2
986	5000	20	3	0.1	54.0
5437	5000	20	3	0.1	101.0
72463	5000	20	3	0.1	57.8
97856	5000	20	3	0.1	85.6
7105	5000	20	3	0.1	68.2
3189	5000	20	3	0.1	96.0
13594	5000	20	3	0.1	81.0
4	5000	20	3	0.1	57.4
Media:5000	20	3	0.1	76.08000000000001
1234	5000	20	3	0.01	70.4
242359	5000	20	3	0.01	88.6
986	5000	20	3	0.01	52.2
5437	5000	20	3	0.01	101.8
72463	5000	20	3	0.01	57.6
97856	5000	20	3	0.01	85.6
7105	5000	20	3	0.01	70.2
3189	5000	20	3	0.01	96.0
13594	5000	20	3	0.01	81.0
4	5000	20	3	0.01	56.4
Media:5000	20	3	0.01	75.98
1234	5000	20	3	0.001	70.6
242359	5000	20	3	0.001	89.8
986	5000	20	3	0.001	51.2
5437	5000	20	3	0.001	99.8
72463	5000	20	3	0.001	53.8
97856	5000	20	3	0.001	81.0
7105	5000	20	3	0.001	69.0
3189	5000	20	3	0.001	96.0
13594	5000	20	3	0.001	81.0
4	5000	20	3	0.001	54.0
Media:5000	20	3	0.001	74.62
1234	5000	20	3	1.0E-4	61.6
242359	5000	20	3	1.0E-4	80.4
986	5000	20	3	1.0E-4	51.8
5437	5000	20	3	1.0E-4	90.0
72463	5000	20	3	1.0E-4	48.4
97856	5000	20	3	1.0E-4	75.8
7105	5000	20	3	1.0E-4	65.8
3189	5000	20	3	1.0E-4	91.8
13594	5000	20	3	1.0E-4	74.4
4	5000	20	3	1.0E-4	47.2
Media:5000	20	3	1.0E-4	68.72
1234	5000	20	3	1.0E-5	59.4
242359	5000	20	3	1.0E-5	79.0
986	5000	20	3	1.0E-5	52.6
5437	5000	20	3	1.0E-5	87.0
72463	5000	20	3	1.0E-5	53.2
97856	5000	20	3	1.0E-5	76.8
7105	5000	20	3	1.0E-5	64.0
3189	5000	20	3	1.0E-5	91.2
13594	5000	20	3	1.0E-5	75.0
4	5000	20	3	1.0E-5	46.4
Media:5000	20	3	1.0E-5	68.46000000000001
1234	5000	20	4	0.1	71.0
242359	5000	20	4	0.1	91.0
986	5000	20	4	0.1	54.0
5437	5000	20	4	0.1	97.4
72463	5000	20	4	0.1	58.0
97856	5000	20	4	0.1	86.0
7105	5000	20	4	0.1	71.6
3189	5000	20	4	0.1	96.0
13594	5000	20	4	0.1	81.0
4	5000	20	4	0.1	57.8
Media:5000	20	4	0.1	76.38
1234	5000	20	4	0.01	72.0
242359	5000	20	4	0.01	90.6
986	5000	20	4	0.01	53.2
5437	5000	20	4	0.01	101.4
72463	5000	20	4	0.01	54.4
97856	5000	20	4	0.01	84.8
7105	5000	20	4	0.01	68.4
3189	5000	20	4	0.01	94.4
13594	5000	20	4	0.01	81.0
4	5000	20	4	0.01	58.4
Media:5000	20	4	0.01	75.86
1234	5000	20	4	0.001	65.0
242359	5000	20	4	0.001	84.2
986	5000	20	4	0.001	50.6
5437	5000	20	4	0.001	100.6
72463	5000	20	4	0.001	53.8
97856	5000	20	4	0.001	80.8
7105	5000	20	4	0.001	62.8
3189	5000	20	4	0.001	95.6
13594	5000	20	4	0.001	73.6
4	5000	20	4	0.001	54.2
Media:5000	20	4	0.001	72.12
1234	5000	20	4	1.0E-4	55.8
242359	5000	20	4	1.0E-4	70.4
986	5000	20	4	1.0E-4	48.6
5437	5000	20	4	1.0E-4	82.2
72463	5000	20	4	1.0E-4	46.2
97856	5000	20	4	1.0E-4	70.8
7105	5000	20	4	1.0E-4	55.8
3189	5000	20	4	1.0E-4	87.2
13594	5000	20	4	1.0E-4	68.4
4	5000	20	4	1.0E-4	41.0
Media:5000	20	4	1.0E-4	62.64
1234	5000	20	4	1.0E-5	56.2
242359	5000	20	4	1.0E-5	64.8
986	5000	20	4	1.0E-5	46.4
5437	5000	20	4	1.0E-5	78.2
72463	5000	20	4	1.0E-5	48.8
97856	5000	20	4	1.0E-5	68.0
7105	5000	20	4	1.0E-5	61.6
3189	5000	20	4	1.0E-5	89.6
13594	5000	20	4	1.0E-5	67.4
4	5000	20	4	1.0E-5	41.6
Media:5000	20	4	1.0E-5	62.260000000000005
1234	5000	20	5	0.1	70.8
242359	5000	20	5	0.1	89.6
986	5000	20	5	0.1	53.4
5437	5000	20	5	0.1	101.0
72463	5000	20	5	0.1	58.0
97856	5000	20	5	0.1	85.6
7105	5000	20	5	0.1	70.0
3189	5000	20	5	0.1	95.4
13594	5000	20	5	0.1	80.4
4	5000	20	5	0.1	59.2
Media:5000	20	5	0.1	76.34
1234	5000	20	5	0.01	69.8
242359	5000	20	5	0.01	88.4
986	5000	20	5	0.01	52.4
5437	5000	20	5	0.01	101.2
72463	5000	20	5	0.01	53.2
97856	5000	20	5	0.01	81.4
7105	5000	20	5	0.01	69.0
3189	5000	20	5	0.01	95.2
13594	5000	20	5	0.01	80.6
4	5000	20	5	0.01	56.4
Media:5000	20	5	0.01	74.76
1234	5000	20	5	0.001	65.8
242359	5000	20	5	0.001	86.6
986	5000	20	5	0.001	50.0
5437	5000	20	5	0.001	96.2
72463	5000	20	5	0.001	52.0
97856	5000	20	5	0.001	79.2
7105	5000	20	5	0.001	63.6
3189	5000	20	5	0.001	86.4
13594	5000	20	5	0.001	75.0
4	5000	20	5	0.001	51.2
Media:5000	20	5	0.001	70.6
1234	5000	20	5	1.0E-4	42.4
242359	5000	20	5	1.0E-4	61.0
986	5000	20	5	1.0E-4	47.8
5437	5000	20	5	1.0E-4	70.4
72463	5000	20	5	1.0E-4	46.0
97856	5000	20	5	1.0E-4	60.8
7105	5000	20	5	1.0E-4	53.8
3189	5000	20	5	1.0E-4	73.6
13594	5000	20	5	1.0E-4	60.6
4	5000	20	5	1.0E-4	36.6
Media:5000	20	5	1.0E-4	55.30000000000001
1234	5000	20	5	1.0E-5	49.8
242359	5000	20	5	1.0E-5	63.0
986	5000	20	5	1.0E-5	46.6
5437	5000	20	5	1.0E-5	64.0
72463	5000	20	5	1.0E-5	44.6
97856	5000	20	5	1.0E-5	60.2
7105	5000	20	5	1.0E-5	55.0
3189	5000	20	5	1.0E-5	71.8
13594	5000	20	5	1.0E-5	62.0
4	5000	20	5	1.0E-5	41.8
Media:5000	20	5	1.0E-5	55.879999999999995
1234	5000	20	6	0.1	70.2
242359	5000	20	6	0.1	90.4
986	5000	20	6	0.1	51.4
5437	5000	20	6	0.1	100.0
72463	5000	20	6	0.1	56.4
97856	5000	20	6	0.1	83.2
7105	5000	20	6	0.1	69.8
3189	5000	20	6	0.1	94.6
13594	5000	20	6	0.1	81.0
4	5000	20	6	0.1	59.4
Media:5000	20	6	0.1	75.64
1234	5000	20	6	0.01	67.6
242359	5000	20	6	0.01	86.4
986	5000	20	6	0.01	51.8
5437	5000	20	6	0.01	95.4
72463	5000	20	6	0.01	48.2
97856	5000	20	6	0.01	85.0
7105	5000	20	6	0.01	66.8
3189	5000	20	6	0.01	90.0
13594	5000	20	6	0.01	77.8
4	5000	20	6	0.01	57.2
Media:5000	20	6	0.01	72.62
1234	5000	20	6	0.001	56.8
242359	5000	20	6	0.001	86.2
986	5000	20	6	0.001	49.6
5437	5000	20	6	0.001	92.8
72463	5000	20	6	0.001	46.0
97856	5000	20	6	0.001	76.6
7105	5000	20	6	0.001	61.8
3189	5000	20	6	0.001	93.8
13594	5000	20	6	0.001	72.4
4	5000	20	6	0.001	47.4
Media:5000	20	6	0.001	68.34
1234	5000	20	6	1.0E-4	41.6
242359	5000	20	6	1.0E-4	60.2
986	5000	20	6	1.0E-4	45.8
5437	5000	20	6	1.0E-4	53.4
72463	5000	20	6	1.0E-4	35.8
97856	5000	20	6	1.0E-4	54.4
7105	5000	20	6	1.0E-4	50.4
3189	5000	20	6	1.0E-4	75.0
13594	5000	20	6	1.0E-4	59.4
4	5000	20	6	1.0E-4	37.8
Media:5000	20	6	1.0E-4	51.379999999999995
1234	5000	20	6	1.0E-5	38.2
242359	5000	20	6	1.0E-5	57.6
986	5000	20	6	1.0E-5	47.2
5437	5000	20	6	1.0E-5	59.6
72463	5000	20	6	1.0E-5	40.4
97856	5000	20	6	1.0E-5	53.8
7105	5000	20	6	1.0E-5	48.8
3189	5000	20	6	1.0E-5	77.6
13594	5000	20	6	1.0E-5	64.0
4	5000	20	6	1.0E-5	35.6
Media:5000	20	6	1.0E-5	52.28000000000001
1234	5000	20	7	0.1	71.4
242359	5000	20	7	0.1	90.0
986	5000	20	7	0.1	49.8
5437	5000	20	7	0.1	101.0
72463	5000	20	7	0.1	57.2
97856	5000	20	7	0.1	81.6
7105	5000	20	7	0.1	70.6
3189	5000	20	7	0.1	92.6
13594	5000	20	7	0.1	80.4
4	5000	20	7	0.1	56.8
Media:5000	20	7	0.1	75.14
1234	5000	20	7	0.01	65.8
242359	5000	20	7	0.01	88.2
986	5000	20	7	0.01	52.0
5437	5000	20	7	0.01	92.6
72463	5000	20	7	0.01	53.4
97856	5000	20	7	0.01	81.8
7105	5000	20	7	0.01	64.0
3189	5000	20	7	0.01	89.4
13594	5000	20	7	0.01	76.0
4	5000	20	7	0.01	53.6
Media:5000	20	7	0.01	71.68
1234	5000	20	7	0.001	56.0
242359	5000	20	7	0.001	72.8
986	5000	20	7	0.001	45.2
5437	5000	20	7	0.001	87.6
72463	5000	20	7	0.001	47.4
97856	5000	20	7	0.001	67.0
7105	5000	20	7	0.001	53.4
3189	5000	20	7	0.001	82.8
13594	5000	20	7	0.001	72.4
4	5000	20	7	0.001	47.4
Media:5000	20	7	0.001	63.19999999999999
1234	5000	20	7	1.0E-4	35.0
242359	5000	20	7	1.0E-4	45.4
986	5000	20	7	1.0E-4	45.6
5437	5000	20	7	1.0E-4	48.8
72463	5000	20	7	1.0E-4	40.0
97856	5000	20	7	1.0E-4	57.0
7105	5000	20	7	1.0E-4	41.4
3189	5000	20	7	1.0E-4	67.8
13594	5000	20	7	1.0E-4	59.8
4	5000	20	7	1.0E-4	27.8
Media:5000	20	7	1.0E-4	46.86
1234	5000	20	7	1.0E-5	35.0
242359	5000	20	7	1.0E-5	45.8
986	5000	20	7	1.0E-5	44.4
5437	5000	20	7	1.0E-5	42.2
72463	5000	20	7	1.0E-5	43.2
97856	5000	20	7	1.0E-5	51.8
7105	5000	20	7	1.0E-5	41.0
3189	5000	20	7	1.0E-5	57.2
13594	5000	20	7	1.0E-5	59.4
4	5000	20	7	1.0E-5	32.8
Media:5000	20	7	1.0E-5	45.279999999999994
1234	5000	20	8	0.1	70.6
242359	5000	20	8	0.1	87.0
986	5000	20	8	0.1	52.8
5437	5000	20	8	0.1	96.0
72463	5000	20	8	0.1	54.2
97856	5000	20	8	0.1	84.0
7105	5000	20	8	0.1	67.2
3189	5000	20	8	0.1	94.4
13594	5000	20	8	0.1	78.8
4	5000	20	8	0.1	58.0
Media:5000	20	8	0.1	74.29999999999998
1234	5000	20	8	0.01	64.6
242359	5000	20	8	0.01	89.4
986	5000	20	8	0.01	51.4
5437	5000	20	8	0.01	95.8
72463	5000	20	8	0.01	47.8
97856	5000	20	8	0.01	83.0
7105	5000	20	8	0.01	65.6
3189	5000	20	8	0.01	94.6
13594	5000	20	8	0.01	75.6
4	5000	20	8	0.01	59.6
Media:5000	20	8	0.01	72.74000000000001
1234	5000	20	8	0.001	55.6
242359	5000	20	8	0.001	64.4
986	5000	20	8	0.001	49.6
5437	5000	20	8	0.001	84.4
72463	5000	20	8	0.001	45.4
97856	5000	20	8	0.001	68.2
7105	5000	20	8	0.001	51.2
3189	5000	20	8	0.001	82.6
13594	5000	20	8	0.001	65.6
4	5000	20	8	0.001	45.4
Media:5000	20	8	0.001	61.239999999999995
1234	5000	20	8	1.0E-4	40.2
242359	5000	20	8	1.0E-4	41.2
986	5000	20	8	1.0E-4	45.0
5437	5000	20	8	1.0E-4	41.8
72463	5000	20	8	1.0E-4	36.2
97856	5000	20	8	1.0E-4	47.4
7105	5000	20	8	1.0E-4	47.0
3189	5000	20	8	1.0E-4	62.2
13594	5000	20	8	1.0E-4	59.8
4	5000	20	8	1.0E-4	33.6
Media:5000	20	8	1.0E-4	45.44
1234	5000	20	8	1.0E-5	35.0
242359	5000	20	8	1.0E-5	49.4
986	5000	20	8	1.0E-5	42.6
5437	5000	20	8	1.0E-5	49.4
72463	5000	20	8	1.0E-5	39.8
97856	5000	20	8	1.0E-5	46.8
7105	5000	20	8	1.0E-5	42.0
3189	5000	20	8	1.0E-5	53.2
13594	5000	20	8	1.0E-5	55.4
4	5000	20	8	1.0E-5	35.4
Media:5000	20	8	1.0E-5	44.89999999999999
1234	5000	20	9	0.1	68.4
242359	5000	20	9	0.1	86.4
986	5000	20	9	0.1	53.2
5437	5000	20	9	0.1	100.8
72463	5000	20	9	0.1	55.6
97856	5000	20	9	0.1	83.0
7105	5000	20	9	0.1	67.4
3189	5000	20	9	0.1	94.8
13594	5000	20	9	0.1	81.0
4	5000	20	9	0.1	58.0
Media:5000	20	9	0.1	74.86
1234	5000	20	9	0.01	69.2
242359	5000	20	9	0.01	87.0
986	5000	20	9	0.01	51.0
5437	5000	20	9	0.01	95.8
72463	5000	20	9	0.01	54.2
97856	5000	20	9	0.01	83.6
7105	5000	20	9	0.01	61.8
3189	5000	20	9	0.01	93.2
13594	5000	20	9	0.01	78.2
4	5000	20	9	0.01	54.6
Media:5000	20	9	0.01	72.86
1234	5000	20	9	0.001	50.8
242359	5000	20	9	0.001	70.8
986	5000	20	9	0.001	43.6
5437	5000	20	9	0.001	81.2
72463	5000	20	9	0.001	43.6
97856	5000	20	9	0.001	59.8
7105	5000	20	9	0.001	52.8
3189	5000	20	9	0.001	83.4
13594	5000	20	9	0.001	64.4
4	5000	20	9	0.001	44.0
Media:5000	20	9	0.001	59.44
1234	5000	20	9	1.0E-4	34.6
242359	5000	20	9	1.0E-4	46.8
986	5000	20	9	1.0E-4	48.6
5437	5000	20	9	1.0E-4	45.6
72463	5000	20	9	1.0E-4	37.2
97856	5000	20	9	1.0E-4	49.4
7105	5000	20	9	1.0E-4	33.4
3189	5000	20	9	1.0E-4	57.6
13594	5000	20	9	1.0E-4	59.0
4	5000	20	9	1.0E-4	28.6
Media:5000	20	9	1.0E-4	44.08
1234	5000	20	9	1.0E-5	34.6
242359	5000	20	9	1.0E-5	37.6
986	5000	20	9	1.0E-5	46.2
5437	5000	20	9	1.0E-5	40.2
72463	5000	20	9	1.0E-5	44.0
97856	5000	20	9	1.0E-5	48.2
7105	5000	20	9	1.0E-5	34.8
3189	5000	20	9	1.0E-5	61.4
13594	5000	20	9	1.0E-5	56.4
4	5000	20	9	1.0E-5	27.2
Media:5000	20	9	1.0E-5	43.059999999999995
1234	5000	20	10	0.1	68.6
242359	5000	20	10	0.1	83.4
986	5000	20	10	0.1	51.0
5437	5000	20	10	0.1	98.2
72463	5000	20	10	0.1	55.0
97856	5000	20	10	0.1	84.2
7105	5000	20	10	0.1	70.0
3189	5000	20	10	0.1	91.6
13594	5000	20	10	0.1	79.2
4	5000	20	10	0.1	58.8
Media:5000	20	10	0.1	74.0
1234	5000	20	10	0.01	66.0
242359	5000	20	10	0.01	83.0
986	5000	20	10	0.01	51.4
5437	5000	20	10	0.01	95.4
72463	5000	20	10	0.01	48.8
97856	5000	20	10	0.01	78.6
7105	5000	20	10	0.01	67.6
3189	5000	20	10	0.01	85.4
13594	5000	20	10	0.01	71.4
4	5000	20	10	0.01	54.2
Media:5000	20	10	0.01	70.18
1234	5000	20	10	0.001	52.4
242359	5000	20	10	0.001	73.4
986	5000	20	10	0.001	46.6
5437	5000	20	10	0.001	78.6
72463	5000	20	10	0.001	43.0
97856	5000	20	10	0.001	62.0
7105	5000	20	10	0.001	51.2
3189	5000	20	10	0.001	76.2
13594	5000	20	10	0.001	61.2
4	5000	20	10	0.001	38.8
Media:5000	20	10	0.001	58.339999999999996
1234	5000	20	10	1.0E-4	35.6
242359	5000	20	10	1.0E-4	39.8
986	5000	20	10	1.0E-4	46.6
5437	5000	20	10	1.0E-4	41.4
72463	5000	20	10	1.0E-4	37.2
97856	5000	20	10	1.0E-4	49.2
7105	5000	20	10	1.0E-4	36.4
3189	5000	20	10	1.0E-4	54.8
13594	5000	20	10	1.0E-4	55.8
4	5000	20	10	1.0E-4	33.6
Media:5000	20	10	1.0E-4	43.040000000000006
1234	5000	20	10	1.0E-5	33.8
242359	5000	20	10	1.0E-5	37.2
986	5000	20	10	1.0E-5	43.2
5437	5000	20	10	1.0E-5	34.0
72463	5000	20	10	1.0E-5	44.6
97856	5000	20	10	1.0E-5	51.2
7105	5000	20	10	1.0E-5	38.2
3189	5000	20	10	1.0E-5	51.8
13594	5000	20	10	1.0E-5	55.6
4	5000	20	10	1.0E-5	26.2
Media:5000	20	10	1.0E-5	41.58
1234	5000	20	15	0.1	69.0
242359	5000	20	15	0.1	80.4
986	5000	20	15	0.1	51.2
5437	5000	20	15	0.1	96.2
72463	5000	20	15	0.1	56.8
97856	5000	20	15	0.1	80.0
7105	5000	20	15	0.1	63.6
3189	5000	20	15	0.1	89.4
13594	5000	20	15	0.1	74.8
4	5000	20	15	0.1	56.4
Media:5000	20	15	0.1	71.78
1234	5000	20	15	0.01	65.2
242359	5000	20	15	0.01	82.6
986	5000	20	15	0.01	47.8
5437	5000	20	15	0.01	94.6
72463	5000	20	15	0.01	42.0
97856	5000	20	15	0.01	74.0
7105	5000	20	15	0.01	63.6
3189	5000	20	15	0.01	82.0
13594	5000	20	15	0.01	72.4
4	5000	20	15	0.01	48.4
Media:5000	20	15	0.01	67.26
1234	5000	20	15	0.001	41.8
242359	5000	20	15	0.001	68.4
986	5000	20	15	0.001	42.6
5437	5000	20	15	0.001	68.8
72463	5000	20	15	0.001	42.6
97856	5000	20	15	0.001	65.0
7105	5000	20	15	0.001	39.8
3189	5000	20	15	0.001	63.4
13594	5000	20	15	0.001	55.6
4	5000	20	15	0.001	32.4
Media:5000	20	15	0.001	52.040000000000006
1234	5000	20	15	1.0E-4	30.4
242359	5000	20	15	1.0E-4	34.4
986	5000	20	15	1.0E-4	38.0
5437	5000	20	15	1.0E-4	28.4
72463	5000	20	15	1.0E-4	36.2
97856	5000	20	15	1.0E-4	41.0
7105	5000	20	15	1.0E-4	35.0
3189	5000	20	15	1.0E-4	44.8
13594	5000	20	15	1.0E-4	57.8
4	5000	20	15	1.0E-4	26.4
Media:5000	20	15	1.0E-4	37.239999999999995
1234	5000	20	15	1.0E-5	35.2
242359	5000	20	15	1.0E-5	35.8
986	5000	20	15	1.0E-5	46.6
5437	5000	20	15	1.0E-5	33.8
72463	5000	20	15	1.0E-5	42.8
97856	5000	20	15	1.0E-5	42.2
7105	5000	20	15	1.0E-5	35.2
3189	5000	20	15	1.0E-5	46.0
13594	5000	20	15	1.0E-5	56.8
4	5000	20	15	1.0E-5	28.4
Media:5000	20	15	1.0E-5	40.279999999999994
1234	5000	20	20	0.1	70.8
242359	5000	20	20	0.1	81.2
986	5000	20	20	0.1	51.4
5437	5000	20	20	0.1	100.6
72463	5000	20	20	0.1	57.0
97856	5000	20	20	0.1	78.6
7105	5000	20	20	0.1	67.8
3189	5000	20	20	0.1	94.4
13594	5000	20	20	0.1	76.6
4	5000	20	20	0.1	58.8
Media:5000	20	20	0.1	73.72
1234	5000	20	20	0.01	63.8
242359	5000	20	20	0.01	74.6
986	5000	20	20	0.01	44.0
5437	5000	20	20	0.01	92.2
72463	5000	20	20	0.01	44.4
97856	5000	20	20	0.01	76.6
7105	5000	20	20	0.01	60.2
3189	5000	20	20	0.01	80.8
13594	5000	20	20	0.01	70.6
4	5000	20	20	0.01	47.2
Media:5000	20	20	0.01	65.44
1234	5000	20	20	0.001	45.2
242359	5000	20	20	0.001	65.0
986	5000	20	20	0.001	39.6
5437	5000	20	20	0.001	59.0
72463	5000	20	20	0.001	39.8
97856	5000	20	20	0.001	51.8
7105	5000	20	20	0.001	44.8
3189	5000	20	20	0.001	61.6
13594	5000	20	20	0.001	54.0
4	5000	20	20	0.001	33.0
Media:5000	20	20	0.001	49.38000000000001
1234	5000	20	20	1.0E-4	28.4
242359	5000	20	20	1.0E-4	27.4
986	5000	20	20	1.0E-4	40.0
5437	5000	20	20	1.0E-4	27.0
72463	5000	20	20	1.0E-4	31.8
97856	5000	20	20	1.0E-4	41.0
7105	5000	20	20	1.0E-4	28.6
3189	5000	20	20	1.0E-4	46.4
13594	5000	20	20	1.0E-4	57.2
4	5000	20	20	1.0E-4	28.2
